date	country	UF	cases	death_DENV2	genomes_DENV2	death_DENV1	genomes_DENV1	death	genomes
15/10/2017	Brazil	PE	203	0	0	0	0	0	0
22/10/2017	Brazil	PE	222	0	0	0	0	0	0
29/10/2017	Brazil	PE	154	0	0	0	0	0	0
05/11/2017	Brazil	PE	200	0	0	0	0	0	0
12/11/2017	Brazil	PE	178	0	0	0	0	0	0
19/11/2017	Brazil	PE	163	0	0	0	0	0	0
26/11/2017	Brazil	PE	163	0	0	0	0	0	0
03/12/2017	Brazil	PE	166	0	0	0	0	0	0
10/12/2017	Brazil	PE	184	0	0	0	0	0	0
17/12/2017	Brazil	PE	119	0	0	0	0	0	0
24/12/2017	Brazil	PE	56	0	0	0	0	0	0
31/12/2017	Brazil	PE	194	0	0	0	0	0	0
07/01/2018	Brazil	PE	270	0	0	0	0	0	0
14/01/2018	Brazil	PE	268	0	0	0	0	0	0
21/01/2018	Brazil	PE	267	0	0	0	0	0	0
28/01/2018	Brazil	PE	311	0	0	0	0	0	0
04/02/2018	Brazil	PE	288	0	0	0	0	0	0
11/02/2018	Brazil	PE	209	0	0	0	0	0	0
18/02/2018	Brazil	PE	417	0	0	0	0	0	0
25/02/2018	Brazil	PE	373	0	0	0	0	0	0
04/03/2018	Brazil	PE	375	0	0	0	0	0	0
11/03/2018	Brazil	PE	496	0	0	0	0	0	0
18/03/2018	Brazil	PE	590	0	0	0	0	0	0
25/03/2018	Brazil	PE	452	0	0	0	0	0	0
01/04/2018	Brazil	PE	841	0	0	0	0	0	0
08/04/2018	Brazil	PE	939	0	0	0	0	0	0
15/04/2018	Brazil	PE	1004	0	0	0	0	0	0
22/04/2018	Brazil	PE	1034	0	0	0	0	0	0
29/04/2018	Brazil	PE	774	0	0	0	0	0	0
06/05/2018	Brazil	PE	895	0	0	0	0	0	0
13/05/2018	Brazil	PE	977	0	0	0	0	0	0
20/05/2018	Brazil	PE	811	0	0	0	0	0	0
27/05/2018	Brazil	PE	578	0	0	0	0	0	0
03/06/2018	Brazil	PE	653	0	0	0	0	0	0
10/06/2018	Brazil	PE	583	0	0	0	0	0	0
17/06/2018	Brazil	PE	515	0	0	0	0	0	0
24/06/2018	Brazil	PE	499	0	0	0	0	0	0
01/07/2018	Brazil	PE	421	0	0	0	0	0	0
08/07/2018	Brazil	PE	416	0	0	0	0	0	0
15/07/2018	Brazil	PE	486	0	0	0	0	0	0
22/07/2018	Brazil	PE	501	0	0	0	0	0	0
29/07/2018	Brazil	PE	363	0	0	0	0	0	0
05/08/2018	Brazil	PE	422	0	0	0	0	0	0
12/08/2018	Brazil	PE	422	0	0	0	0	0	0
19/08/2018	Brazil	PE	397	0	0	0	0	0	0
26/08/2018	Brazil	PE	417	0	0	0	0	0	0
02/09/2018	Brazil	PE	235	0	0	0	0	0	0
09/09/2018	Brazil	PE	338	0	0	0	0	0	0
16/09/2018	Brazil	PE	319	0	0	0	0	0	0
23/09/2018	Brazil	PE	285	0	0	0	0	0	0
30/09/2018	Brazil	PE	332	0	0	0	0	0	0
07/10/2018	Brazil	PE	308	0	0	0	0	0	0
14/10/2018	Brazil	PE	367	0	0	0	0	0	0
21/10/2018	Brazil	PE	353	0	0	0	0	0	0
28/10/2018	Brazil	PE	234	0	0	0	0	0	0
04/11/2018	Brazil	PE	294	0	0	0	0	0	0
11/11/2018	Brazil	PE	265	0	0	0	0	0	0
18/11/2018	Brazil	PE	321	0	0	0	0	0	0
25/11/2018	Brazil	PE	316	0	0	0	0	0	0
02/12/2018	Brazil	PE	282	0	0	0	0	0	0
09/12/2018	Brazil	PE	305	0	0	0	0	0	0
16/12/2018	Brazil	PE	273	0	0	0	0	0	0
23/12/2018	Brazil	PE	215	0	0	0	0	0	0
30/12/2018	Brazil	PE	203	0	0	0	0	0	0
06/01/2019	Brazil	PE	311	0	0	0	0	0	0
13/01/2019	Brazil	PE	327	0	0	0	0	0	0
20/01/2019	Brazil	PE	325	0	0	0	0	0	0
27/01/2019	Brazil	PE	466	0	0	0	0	0	0
03/02/2019	Brazil	PE	545	0	0	0	0	0	0
10/02/2019	Brazil	PE	752	0	0	0	0	0	0
17/02/2019	Brazil	PE	826	0	0	0	0	0	0
24/02/2019	Brazil	PE	674	0	0	0	0	0	0
03/03/2019	Brazil	PE	539	0	0	0	0	0	0
10/03/2019	Brazil	PE	861	0	0	0	0	0	0
17/03/2019	Brazil	PE	920	0	0	1	1	1	1
24/03/2019	Brazil	PE	1170	0	0	0	0	0	0
31/03/2019	Brazil	PE	1340	0	0	0	0	0	0
07/04/2019	Brazil	PE	1619	0	0	0	0	0	0
14/04/2019	Brazil	PE	1344	0	0	0	0	0	0
21/04/2019	Brazil	PE	2344	0	0	1	1	1	1
28/04/2019	Brazil	PE	2597	0	0	1	1	1	1
05/05/2019	Brazil	PE	3163	0	1	0	1	0	2
12/05/2019	Brazil	PE	3445	0	0	0	0	0	0
19/05/2019	Brazil	PE	3528	0	0	0	0	0	0
26/05/2019	Brazil	PE	3529	0	1	2	3	2	4
02/06/2019	Brazil	PE	3113	0	0	0	0	0	0
09/06/2019	Brazil	PE	2361	0	0	0	0	0	0
16/06/2019	Brazil	PE	1947	0	0	2	2	2	2
23/06/2019	Brazil	PE	1721	0	1	0	0	0	1
30/06/2019	Brazil	PE	1917	0	0	0	0	0	0
07/07/2019	Brazil	PE	1661	0	0	0	0	0	0
14/07/2019	Brazil	PE	1595	0	0	1	1	1	1
21/07/2019	Brazil	PE	1268	0	0	1	1	1	1
28/07/2019	Brazil	PE	1112	0	0	0	0	0	0
04/08/2019	Brazil	PE	1166	0	0	0	0	0	0
11/08/2019	Brazil	PE	1223	0	0	0	0	0	0
18/08/2019	Brazil	PE	1163	0	0	0	0	0	0
25/08/2019	Brazil	PE	1178	0	0	0	0	0	0
01/09/2019	Brazil	PE	1143	0	0	0	0	0	0
08/09/2019	Brazil	PE	1061	0	0	0	0	0	0
15/09/2019	Brazil	PE	952	0	0	0	0	0	0
22/09/2019	Brazil	PE	940	0	0	0	0	0	0
29/09/2019	Brazil	PE	952	0	0	0	0	0	0
06/10/2019	Brazil	PE	793	0	0	0	0	0	0
13/10/2019	Brazil	PE	738	0	0	0	0	0	0
20/10/2019	Brazil	PE	692	0	0	0	0	0	0
27/10/2019	Brazil	PE	581	0	0	0	0	0	0
03/11/2019	Brazil	PE	653	0	0	0	0	0	0
10/11/2019	Brazil	PE	370	0	0	0	0	0	0
17/11/2019	Brazil	PE	426	0	0	0	0	0	0
24/11/2019	Brazil	PE	402	0	0	0	0	0	0
01/12/2019	Brazil	PE	295	0	0	0	0	0	0
08/12/2019	Brazil	PE	272	0	0	0	0	0	0
15/12/2019	Brazil	PE	237	0	0	0	0	0	0
22/12/2019	Brazil	PE	161	0	0	0	0	0	0
29/12/2019	Brazil	PE	208	0	0	0	0	0	0
05/01/2020	Brazil	PE	289	0	0	0	0	0	0
12/01/2020	Brazil	PE	305	0	0	0	0	0	0
19/01/2020	Brazil	PE	276	0	0	0	0	0	0
26/01/2020	Brazil	PE	298	0	0	0	0	0	0
02/02/2020	Brazil	PE	183	0	0	0	0	0	0
09/02/2020	Brazil	PE	38	0	0	0	0	0	0
04/01/2015	Brazil	DF	94	0	0	0	0	0	0
11/01/2015	Brazil	DF	98	0	0	0	0	0	0
18/01/2015	Brazil	DF	116	0	0	0	0	0	0
25/01/2015	Brazil	DF	173	0	0	0	0	0	0
01/02/2015	Brazil	DF	222	0	0	0	0	0	0
08/02/2015	Brazil	DF	180	0	0	0	0	0	0
15/02/2015	Brazil	DF	250	0	0	0	0	0	0
22/02/2015	Brazil	DF	282	0	0	0	0	0	0
01/03/2015	Brazil	DF	359	0	0	0	0	0	0
08/03/2015	Brazil	DF	346	0	0	0	0	0	0
15/03/2015	Brazil	DF	381	0	0	0	0	0	0
22/03/2015	Brazil	DF	430	0	0	0	0	0	0
29/03/2015	Brazil	DF	441	0	0	0	0	0	0
05/04/2015	Brazil	DF	678	0	0	0	0	0	0
12/04/2015	Brazil	DF	792	0	0	0	0	0	0
19/04/2015	Brazil	DF	882	0	0	0	0	0	0
26/04/2015	Brazil	DF	942	0	0	0	0	0	0
03/05/2015	Brazil	DF	977	0	0	0	0	0	0
10/05/2015	Brazil	DF	682	0	0	0	0	0	0
17/05/2015	Brazil	DF	662	0	0	0	0	0	0
24/05/2015	Brazil	DF	497	0	0	0	0	0	0
31/05/2015	Brazil	DF	478	0	0	0	0	0	0
07/06/2015	Brazil	DF	424	0	0	0	0	0	0
14/06/2015	Brazil	DF	355	0	0	0	0	0	0
21/06/2015	Brazil	DF	217	0	0	0	0	0	0
28/06/2015	Brazil	DF	124	0	0	0	0	0	0
05/07/2015	Brazil	DF	78	0	0	0	0	0	0
12/07/2015	Brazil	DF	89	0	0	0	0	0	0
19/07/2015	Brazil	DF	82	0	0	0	0	0	0
26/07/2015	Brazil	DF	47	0	0	0	0	0	0
02/08/2015	Brazil	DF	45	0	0	0	0	0	0
09/08/2015	Brazil	DF	38	0	0	0	0	0	0
16/08/2015	Brazil	DF	38	0	0	0	0	0	0
23/08/2015	Brazil	DF	28	0	0	0	0	0	0
30/08/2015	Brazil	DF	24	0	0	0	0	0	0
06/09/2015	Brazil	DF	20	0	0	0	0	0	0
13/09/2015	Brazil	DF	28	0	0	0	0	0	0
20/09/2015	Brazil	DF	16	0	0	0	0	0	0
27/09/2015	Brazil	DF	43	0	0	0	0	0	0
04/10/2015	Brazil	DF	36	0	0	0	0	0	0
11/10/2015	Brazil	DF	17	0	0	0	0	0	0
18/10/2015	Brazil	DF	16	0	0	0	0	0	0
25/10/2015	Brazil	DF	19	0	0	0	0	0	0
01/11/2015	Brazil	DF	24	0	0	0	0	0	0
08/11/2015	Brazil	DF	55	0	0	0	0	0	0
15/11/2015	Brazil	DF	47	0	0	0	0	0	0
22/11/2015	Brazil	DF	48	0	0	0	0	0	0
29/11/2015	Brazil	DF	53	0	0	0	0	0	0
06/12/2015	Brazil	DF	61	0	0	0	0	0	0
13/12/2015	Brazil	DF	59	0	0	0	0	0	0
20/12/2015	Brazil	DF	37	0	0	0	0	0	0
27/12/2015	Brazil	DF	3	0	0	0	0	0	0
03/01/2016	Brazil	DF	561	0	0	0	0	0	0
10/01/2016	Brazil	DF	616	0	0	0	0	0	0
17/01/2016	Brazil	DF	744	0	0	0	0	0	0
24/01/2016	Brazil	DF	750	0	0	0	0	0	0
31/01/2016	Brazil	DF	1194	0	0	0	0	0	0
07/02/2016	Brazil	DF	1586	0	0	0	0	0	0
14/02/2016	Brazil	DF	1575	0	0	0	0	0	0
21/02/2016	Brazil	DF	1219	0	0	0	0	0	0
28/02/2016	Brazil	DF	1257	0	0	0	0	0	0
06/03/2016	Brazil	DF	1356	0	0	0	0	0	0
13/03/2016	Brazil	DF	1383	0	0	0	0	0	0
20/03/2016	Brazil	DF	1201	0	0	0	0	0	0
27/03/2016	Brazil	DF	1101	0	0	0	0	0	0
03/04/2016	Brazil	DF	1006	0	0	0	0	0	0
10/04/2016	Brazil	DF	989	0	0	0	0	0	0
17/04/2016	Brazil	DF	740	0	0	0	0	0	0
24/04/2016	Brazil	DF	626	0	0	0	0	0	0
01/05/2016	Brazil	DF	581	0	0	0	0	0	0
08/05/2016	Brazil	DF	508	0	0	0	0	0	0
15/05/2016	Brazil	DF	377	0	0	0	0	0	0
22/05/2016	Brazil	DF	305	0	0	0	0	0	0
29/05/2016	Brazil	DF	278	0	0	0	0	0	0
05/06/2016	Brazil	DF	233	0	0	0	0	0	0
12/06/2016	Brazil	DF	174	0	0	0	0	0	0
19/06/2016	Brazil	DF	102	0	0	0	0	0	0
26/06/2016	Brazil	DF	92	0	0	0	0	0	0
03/07/2016	Brazil	DF	71	0	0	0	0	0	0
10/07/2016	Brazil	DF	67	0	0	0	0	0	0
17/07/2016	Brazil	DF	58	0	0	0	0	0	0
24/07/2016	Brazil	DF	25	0	0	0	0	0	0
31/07/2016	Brazil	DF	38	0	0	0	0	0	0
07/08/2016	Brazil	DF	26	0	0	0	0	0	0
14/08/2016	Brazil	DF	38	0	0	0	0	0	0
21/08/2016	Brazil	DF	28	0	0	0	0	0	0
28/08/2016	Brazil	DF	28	0	0	0	0	0	0
04/09/2016	Brazil	DF	27	0	0	0	0	0	0
11/09/2016	Brazil	DF	31	0	0	0	0	0	0
18/09/2016	Brazil	DF	23	0	0	0	0	0	0
25/09/2016	Brazil	DF	31	0	0	0	0	0	0
02/10/2016	Brazil	DF	25	0	0	0	0	0	0
09/10/2016	Brazil	DF	33	0	0	0	0	0	0
16/10/2016	Brazil	DF	42	0	0	0	0	0	0
23/10/2016	Brazil	DF	22	0	0	0	0	0	0
30/10/2016	Brazil	DF	63	0	0	0	0	0	0
06/11/2016	Brazil	DF	28	0	0	0	0	0	0
13/11/2016	Brazil	DF	45	0	0	0	0	0	0
20/11/2016	Brazil	DF	57	0	0	0	0	0	0
27/11/2016	Brazil	DF	56	0	0	0	0	0	0
04/12/2016	Brazil	DF	64	0	0	0	0	0	0
11/12/2016	Brazil	DF	62	0	0	0	0	0	0
18/12/2016	Brazil	DF	55	0	0	0	0	0	0
25/12/2016	Brazil	DF	24	0	0	0	0	0	0
01/01/2017	Brazil	DF	72	0	0	0	0	0	0
08/01/2017	Brazil	DF	74	0	0	0	0	0	0
15/01/2017	Brazil	DF	80	0	0	0	0	0	0
22/01/2017	Brazil	DF	102	0	0	0	0	0	0
29/01/2017	Brazil	DF	129	0	0	0	0	0	0
05/02/2017	Brazil	DF	104	0	0	0	0	0	0
12/02/2017	Brazil	DF	126	0	0	0	0	0	0
19/02/2017	Brazil	DF	100	0	0	0	0	0	0
26/02/2017	Brazil	DF	134	0	0	0	0	0	0
05/03/2017	Brazil	DF	177	0	0	0	0	0	0
12/03/2017	Brazil	DF	195	0	0	0	0	0	0
19/03/2017	Brazil	DF	239	0	0	0	0	0	0
26/03/2017	Brazil	DF	244	0	0	0	0	0	0
02/04/2017	Brazil	DF	239	0	0	0	0	0	0
09/04/2017	Brazil	DF	208	0	0	0	0	0	0
16/04/2017	Brazil	DF	178	0	0	0	0	0	0
23/04/2017	Brazil	DF	225	0	0	0	0	0	0
30/04/2017	Brazil	DF	249	0	0	0	0	0	0
07/05/2017	Brazil	DF	235	0	0	0	0	0	0
14/05/2017	Brazil	DF	245	0	0	0	0	0	0
21/05/2017	Brazil	DF	314	0	0	0	0	0	0
28/05/2017	Brazil	DF	307	0	0	0	0	0	0
04/06/2017	Brazil	DF	274	0	0	0	0	0	0
11/06/2017	Brazil	DF	234	0	0	0	0	0	0
18/06/2017	Brazil	DF	170	0	0	0	0	0	0
25/06/2017	Brazil	DF	147	0	0	0	0	0	0
02/07/2017	Brazil	DF	73	0	0	0	0	0	0
09/07/2017	Brazil	DF	41	0	0	0	0	0	0
16/07/2017	Brazil	DF	35	0	0	0	0	0	0
23/07/2017	Brazil	DF	42	0	0	0	0	0	0
30/07/2017	Brazil	DF	39	0	0	0	0	0	0
06/08/2017	Brazil	DF	39	0	0	0	0	0	0
13/08/2017	Brazil	DF	54	0	0	0	0	0	0
20/08/2017	Brazil	DF	39	0	0	0	0	0	0
27/08/2017	Brazil	DF	46	0	0	0	0	0	0
03/09/2017	Brazil	DF	50	0	0	0	0	0	0
10/09/2017	Brazil	DF	62	0	0	0	0	0	0
17/09/2017	Brazil	DF	55	0	0	0	0	0	0
24/09/2017	Brazil	DF	47	0	0	0	0	0	0
01/10/2017	Brazil	DF	52	0	0	0	0	0	0
08/10/2017	Brazil	DF	38	0	0	0	0	0	0
15/10/2017	Brazil	DF	34	0	0	0	0	0	0
22/10/2017	Brazil	DF	34	0	0	0	0	0	0
29/10/2017	Brazil	DF	37	0	0	0	0	0	0
05/11/2017	Brazil	DF	40	0	0	0	0	0	0
12/11/2017	Brazil	DF	50	0	0	0	0	0	0
19/11/2017	Brazil	DF	35	0	0	0	0	0	0
26/11/2017	Brazil	DF	34	0	0	0	0	0	0
03/12/2017	Brazil	DF	42	0	0	0	0	0	0
10/12/2017	Brazil	DF	48	0	0	0	0	0	0
17/12/2017	Brazil	DF	42	0	0	0	0	0	0
24/12/2017	Brazil	DF	15	0	0	0	0	0	0
31/12/2017	Brazil	DF	42	0	0	0	0	0	0
07/01/2018	Brazil	DF	68	0	0	0	0	0	0
14/01/2018	Brazil	DF	87	0	0	0	0	0	0
21/01/2018	Brazil	DF	86	0	0	0	0	0	0
28/01/2018	Brazil	DF	85	0	0	0	0	0	0
04/02/2018	Brazil	DF	92	0	0	0	0	0	0
11/02/2018	Brazil	DF	59	0	0	0	0	0	0
18/02/2018	Brazil	DF	65	0	0	0	0	0	0
25/02/2018	Brazil	DF	86	0	0	0	0	0	0
04/03/2018	Brazil	DF	83	0	0	0	0	0	0
11/03/2018	Brazil	DF	125	0	0	0	0	0	0
18/03/2018	Brazil	DF	128	0	0	0	0	0	0
25/03/2018	Brazil	DF	94	0	0	0	0	0	0
01/04/2018	Brazil	DF	142	0	0	0	0	0	0
08/04/2018	Brazil	DF	133	0	0	0	0	0	0
15/04/2018	Brazil	DF	148	0	0	0	0	0	0
22/04/2018	Brazil	DF	154	0	0	0	0	0	0
29/04/2018	Brazil	DF	119	0	0	0	0	0	0
06/05/2018	Brazil	DF	114	0	0	0	0	0	0
13/05/2018	Brazil	DF	131	0	0	0	0	0	0
20/05/2018	Brazil	DF	72	0	0	0	0	0	0
27/05/2018	Brazil	DF	43	0	0	0	0	0	0
03/06/2018	Brazil	DF	83	0	0	0	0	0	0
10/06/2018	Brazil	DF	84	0	0	0	0	0	0
17/06/2018	Brazil	DF	68	0	0	0	0	0	0
24/06/2018	Brazil	DF	68	0	0	0	0	0	0
01/07/2018	Brazil	DF	65	0	0	0	0	0	0
08/07/2018	Brazil	DF	52	0	0	0	0	0	0
15/07/2018	Brazil	DF	49	0	0	0	0	0	0
22/07/2018	Brazil	DF	46	0	0	0	0	0	0
29/07/2018	Brazil	DF	28	0	0	0	0	0	0
05/08/2018	Brazil	DF	33	0	0	0	0	0	0
12/08/2018	Brazil	DF	31	0	0	0	0	0	0
19/08/2018	Brazil	DF	44	0	0	0	0	0	0
26/08/2018	Brazil	DF	39	0	0	0	0	0	0
02/09/2018	Brazil	DF	46	0	0	0	0	0	0
09/09/2018	Brazil	DF	51	0	0	0	0	0	0
16/09/2018	Brazil	DF	42	0	0	0	0	0	0
23/09/2018	Brazil	DF	60	0	0	0	0	0	0
30/09/2018	Brazil	DF	47	0	0	0	0	0	0
07/10/2018	Brazil	DF	28	0	0	0	0	0	0
14/10/2018	Brazil	DF	60	0	0	0	0	0	0
21/10/2018	Brazil	DF	80	0	0	0	0	0	0
28/10/2018	Brazil	DF	55	0	0	0	0	0	0
04/11/2018	Brazil	DF	71	0	0	0	0	0	0
11/11/2018	Brazil	DF	55	0	0	0	0	0	0
18/11/2018	Brazil	DF	78	0	0	0	0	0	0
25/11/2018	Brazil	DF	104	0	0	0	0	0	0
02/12/2018	Brazil	DF	104	0	0	0	0	0	0
09/12/2018	Brazil	DF	127	0	0	0	0	0	0
16/12/2018	Brazil	DF	137	0	0	0	0	0	0
23/12/2018	Brazil	DF	141	0	0	0	0	0	0
30/12/2018	Brazil	DF	114	0	0	0	0	0	0
06/01/2019	Brazil	DF	160	0	0	0	0	0	0
13/01/2019	Brazil	DF	180	0	0	0	0	0	0
20/01/2019	Brazil	DF	234	0	0	0	0	0	0
27/01/2019	Brazil	DF	364	0	0	0	0	0	0
03/02/2019	Brazil	DF	482	0	0	0	0	0	0
10/02/2019	Brazil	DF	532	0	0	0	0	0	0
17/02/2019	Brazil	DF	711	0	0	0	0	0	0
24/02/2019	Brazil	DF	839	0	0	0	0	0	0
03/03/2019	Brazil	DF	674	0	0	0	0	0	0
10/03/2019	Brazil	DF	1048	0	0	0	0	0	0
17/03/2019	Brazil	DF	1448	0	0	0	0	0	0
24/03/2019	Brazil	DF	1647	0	0	0	0	0	0
31/03/2019	Brazil	DF	1808	0	0	0	1	0	1
07/04/2019	Brazil	DF	1792	0	0	0	0	0	0
14/04/2019	Brazil	DF	1372	0	0	0	0	0	0
21/04/2019	Brazil	DF	2202	0	0	0	0	0	0
28/04/2019	Brazil	DF	2243	0	0	0	0	0	0
05/05/2019	Brazil	DF	2102	0	0	0	0	0	0
12/05/2019	Brazil	DF	2590	0	1	0	0	0	1
19/05/2019	Brazil	DF	3074	0	0	0	0	0	0
26/05/2019	Brazil	DF	4018	0	0	0	0	0	0
02/06/2019	Brazil	DF	3640	0	0	0	0	0	0
09/06/2019	Brazil	DF	2880	0	0	0	0	0	0
16/06/2019	Brazil	DF	2002	0	0	0	0	0	0
23/06/2019	Brazil	DF	1445	0	0	0	0	0	0
30/06/2019	Brazil	DF	1031	0	0	0	0	0	0
07/07/2019	Brazil	DF	567	0	0	0	0	0	0
14/07/2019	Brazil	DF	451	0	0	0	1	0	1
21/07/2019	Brazil	DF	264	0	0	0	0	0	0
28/07/2019	Brazil	DF	287	0	0	0	0	0	0
04/08/2019	Brazil	DF	217	0	0	0	0	0	0
11/08/2019	Brazil	DF	219	0	1	0	0	0	1
18/08/2019	Brazil	DF	171	0	1	0	0	0	1
25/08/2019	Brazil	DF	140	0	0	0	0	0	0
01/09/2019	Brazil	DF	155	0	0	0	0	0	0
08/09/2019	Brazil	DF	146	0	0	0	0	0	0
15/09/2019	Brazil	DF	143	0	0	0	0	0	0
22/09/2019	Brazil	DF	160	0	0	0	0	0	0
29/09/2019	Brazil	DF	203	0	0	0	0	0	0
06/10/2019	Brazil	DF	202	0	0	0	0	0	0
13/10/2019	Brazil	DF	187	0	0	0	0	0	0
20/10/2019	Brazil	DF	195	0	0	0	0	0	0
27/10/2019	Brazil	DF	184	0	0	0	0	0	0
03/11/2019	Brazil	DF	207	0	0	0	0	0	0
10/11/2019	Brazil	DF	161	0	0	0	0	0	0
17/11/2019	Brazil	DF	211	0	0	0	0	0	0
24/11/2019	Brazil	DF	174	0	0	0	0	0	0
01/12/2019	Brazil	DF	168	0	0	0	0	0	0
08/12/2019	Brazil	DF	182	0	0	0	0	0	0
15/12/2019	Brazil	DF	220	0	0	0	0	0	0
22/12/2019	Brazil	DF	145	0	0	0	0	0	0
29/12/2019	Brazil	DF	210	0	0	0	0	0	0
05/01/2020	Brazil	DF	336	0	0	0	0	0	0
12/01/2020	Brazil	DF	521	0	0	0	0	0	0
19/01/2020	Brazil	DF	745	0	0	0	0	0	0
26/01/2020	Brazil	DF	821	0	0	0	0	0	0
02/02/2020	Brazil	DF	711	0	0	0	0	0	0
09/02/2020	Brazil	DF	167	0	0	0	0	0	0
04/01/2015	Brazil	SP	7085	0	0	0	0	0	0
11/01/2015	Brazil	SP	9808	0	0	0	0	0	0
18/01/2015	Brazil	SP	16228	0	0	0	0	0	0
25/01/2015	Brazil	SP	22512	0	1	0	0	0	1
01/02/2015	Brazil	SP	29624	0	0	0	0	0	0
08/02/2015	Brazil	SP	32636	0	0	0	0	0	0
15/02/2015	Brazil	SP	40138	0	1	0	0	0	1
22/02/2015	Brazil	SP	51596	0	0	0	0	0	0
01/03/2015	Brazil	SP	65937	0	1	0	0	0	1
08/03/2015	Brazil	SP	75703	0	0	0	0	0	0
15/03/2015	Brazil	SP	79823	0	0	0	0	0	0
22/03/2015	Brazil	SP	70986	0	0	0	0	0	0
29/03/2015	Brazil	SP	60924	0	0	0	0	0	0
05/04/2015	Brazil	SP	69280	0	0	0	0	0	0
12/04/2015	Brazil	SP	61778	0	0	0	0	0	0
19/04/2015	Brazil	SP	56786	0	0	0	0	0	0
26/04/2015	Brazil	SP	50396	0	0	0	0	0	0
03/05/2015	Brazil	SP	38188	0	0	0	0	0	0
10/05/2015	Brazil	SP	26361	0	0	0	0	0	0
17/05/2015	Brazil	SP	18971	0	0	0	0	0	0
24/05/2015	Brazil	SP	13263	0	0	0	0	0	0
31/05/2015	Brazil	SP	9477	0	0	0	0	0	0
07/06/2015	Brazil	SP	7369	0	0	0	0	0	0
14/06/2015	Brazil	SP	5661	0	0	0	0	0	0
21/06/2015	Brazil	SP	3601	0	0	0	0	0	0
28/06/2015	Brazil	SP	2746	0	0	0	0	0	0
05/07/2015	Brazil	SP	1995	0	0	0	0	0	0
12/07/2015	Brazil	SP	2168	0	0	0	0	0	0
19/07/2015	Brazil	SP	2110	0	0	0	0	0	0
26/07/2015	Brazil	SP	1837	0	0	0	0	0	0
02/08/2015	Brazil	SP	1590	0	0	0	0	0	0
09/08/2015	Brazil	SP	1723	0	0	0	0	0	0
16/08/2015	Brazil	SP	1469	0	0	0	0	0	0
23/08/2015	Brazil	SP	1305	0	0	0	0	0	0
30/08/2015	Brazil	SP	1367	0	0	0	0	0	0
06/09/2015	Brazil	SP	1219	0	0	0	0	0	0
13/09/2015	Brazil	SP	1769	0	0	0	0	0	0
20/09/2015	Brazil	SP	1963	0	0	0	0	0	0
27/09/2015	Brazil	SP	2031	0	0	0	0	0	0
04/10/2015	Brazil	SP	2099	0	0	0	0	0	0
11/10/2015	Brazil	SP	2345	0	0	0	0	0	0
18/10/2015	Brazil	SP	2378	0	0	0	0	0	0
25/10/2015	Brazil	SP	2176	0	0	0	0	0	0
01/11/2015	Brazil	SP	2628	0	0	0	0	0	0
08/11/2015	Brazil	SP	3238	0	0	0	0	0	0
15/11/2015	Brazil	SP	3442	0	0	0	0	0	0
22/11/2015	Brazil	SP	3963	0	0	0	0	0	0
29/11/2015	Brazil	SP	4590	0	0	0	0	0	0
06/12/2015	Brazil	SP	5072	0	0	0	0	0	0
13/12/2015	Brazil	SP	4468	0	0	0	0	0	0
20/12/2015	Brazil	SP	2537	0	0	0	0	0	0
27/12/2015	Brazil	SP	474	0	0	0	0	0	0
03/01/2016	Brazil	SP	13963	0	0	0	0	0	0
10/01/2016	Brazil	SP	16021	0	0	0	0	0	0
17/01/2016	Brazil	SP	18216	0	0	0	1	0	1
24/01/2016	Brazil	SP	20547	0	0	0	1	0	1
31/01/2016	Brazil	SP	22134	0	0	0	0	0	0
07/02/2016	Brazil	SP	26682	0	0	0	1	0	1
14/02/2016	Brazil	SP	29178	0	0	0	1	0	1
21/02/2016	Brazil	SP	30014	0	0	0	0	0	0
28/02/2016	Brazil	SP	31078	0	0	0	0	0	0
06/03/2016	Brazil	SP	30063	0	0	0	0	0	0
13/03/2016	Brazil	SP	29849	0	0	0	0	0	0
20/03/2016	Brazil	SP	27052	0	0	0	0	0	0
27/03/2016	Brazil	SP	26322	0	0	0	0	0	0
03/04/2016	Brazil	SP	22607	0	0	0	0	0	0
10/04/2016	Brazil	SP	18936	0	0	0	0	0	0
17/04/2016	Brazil	SP	15587	0	0	0	0	0	0
24/04/2016	Brazil	SP	12417	0	0	0	0	0	0
01/05/2016	Brazil	SP	8876	0	0	0	0	0	0
08/05/2016	Brazil	SP	6110	0	0	0	0	0	0
15/05/2016	Brazil	SP	4261	0	0	0	0	0	0
22/05/2016	Brazil	SP	2783	0	0	0	0	0	0
29/05/2016	Brazil	SP	2312	0	0	0	0	0	0
05/06/2016	Brazil	SP	1381	0	0	0	0	0	0
12/06/2016	Brazil	SP	1309	0	0	0	0	0	0
19/06/2016	Brazil	SP	1043	0	0	0	0	0	0
26/06/2016	Brazil	SP	1081	0	0	0	0	0	0
03/07/2016	Brazil	SP	962	0	0	0	0	0	0
10/07/2016	Brazil	SP	893	0	0	0	0	0	0
17/07/2016	Brazil	SP	708	0	0	0	0	0	0
24/07/2016	Brazil	SP	804	0	0	0	0	0	0
31/07/2016	Brazil	SP	834	0	0	0	0	0	0
07/08/2016	Brazil	SP	825	0	0	0	0	0	0
14/08/2016	Brazil	SP	865	0	0	0	0	0	0
21/08/2016	Brazil	SP	888	0	0	0	0	0	0
28/08/2016	Brazil	SP	829	0	0	0	0	0	0
